,Unnamed: 0,address,owner,value,property_type,property_class,Num_Properties,total_value,link,prop_type_clean,owner_clean,exact_address,location,point
45398,45398,2346 Allied Dr Unit 4,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,49800.0,Condominium,Residential,17,831400.0,propertydata.cfm?ParcelN=060905213166,Apartment,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,"2346 Allied Dr Unit 4 Madison, Wisconsin USA",,
45397,45397,2346 Allied Dr Unit 2,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,49800.0,Condominium,Residential,17,831400.0,propertydata.cfm?ParcelN=060905213140,Apartment,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,"2346 Allied Dr Unit 2 Madison, Wisconsin USA",,
45396,45396,2350 Allied Dr Unit 4,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,49800.0,Condominium,Residential,17,831400.0,propertydata.cfm?ParcelN=060905213124,Apartment,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,"2350 Allied Dr Unit 4 Madison, Wisconsin USA",,
45395,45395,2338 Allied Dr Unit 4,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,49800.0,Condominium,Residential,17,831400.0,propertydata.cfm?ParcelN=060905213083,Apartment,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,"2338 Allied Dr Unit 4 Madison, Wisconsin USA",,
45390,45390,2342 Allied Dr Unit 3,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,49800.0,Condominium,Residential,17,831400.0,propertydata.cfm?ParcelN=060905213033,Apartment,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,"2342 Allied Dr Unit 3 Madison, Wisconsin USA",,
27967,27967,232 S Hamilton St,HENRY HAMILTON PARTNERS  LLC,32800.0,Condominium ,Commercial,17,720500.0,propertydata.cfm?ParcelN=070923179092,Apartment,HENRY HAMILTON PARTNERS  LLC,"232 S Hamilton St Madison, Wisconsin USA","232, South Hamilton Street, Bassett, Madison, Dane, Wisconsin, 53703, United States of America","(43.071299097040345, -89.38435234220056, 0.0)"
45393,45393,2338 Allied Dr Unit 2,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,49800.0,Condominium,Residential,17,831400.0,propertydata.cfm?ParcelN=060905213067,Apartment,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,"2338 Allied Dr Unit 2 Madison, Wisconsin USA",,
45392,45392,2338 Allied Dr Unit 1,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,49800.0,Condominium,Residential,17,831400.0,propertydata.cfm?ParcelN=060905213059,Apartment,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,"2338 Allied Dr Unit 1 Madison, Wisconsin USA",,
45391,45391,2342 Allied Dr Unit 4,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,49800.0,Condominium,Residential,17,831400.0,propertydata.cfm?ParcelN=060905213041,Apartment,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,"2342 Allied Dr Unit 4 Madison, Wisconsin USA",,
45358,45358,814 Topaz Ln,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,95000.0,Condominium,Residential,17,1849700.0,propertydata.cfm?ParcelN=071010216226,Apartment,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,"814 Topaz Ln Madison, Wisconsin USA","814, Topaz Lane, Rolling Meadows, Madison, Wisconsin, 53714, United States of America","(43.086838622004805, -89.30455414794748, 0.0)"
45343,45343,801 Vernon Ave,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,75000.0,Condominium,Residential,17,1849700.0,propertydata.cfm?ParcelN=071010216078,Apartment,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,"801 Vernon Ave Madison, Wisconsin USA","801, Vernon Avenue, Rolling Meadows, Madison, Wisconsin, 53714, United States of America","(43.087383876898684, -89.30558516708288, 0.0)"
45350,45350,734 Topaz Ln,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,95000.0,Condominium,Residential,17,1849700.0,propertydata.cfm?ParcelN=071010216143,Apartment,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,"734 Topaz Ln Madison, Wisconsin USA","734, Topaz Lane, Rolling Meadows, Madison, Wisconsin, 53714, United States of America","(43.087529326266896, -89.30458071379702, 0.0)"
45349,45349,736 Topaz Ln,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,75000.0,Condominium,Residential,17,1849700.0,propertydata.cfm?ParcelN=071010216135,Apartment,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,"736 Topaz Ln Madison, Wisconsin USA","736, Topaz Lane, Rolling Meadows, Madison, Wisconsin, 53714, United States of America","(43.087512061298845, -89.30457997338904, 0.0)"
45342,45342,731 Vernon Ave,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,95000.0,Condominium,Residential,17,1849700.0,propertydata.cfm?ParcelN=071010216044,Apartment,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,"731 Vernon Ave Madison, Wisconsin USA","731, Vernon Avenue, Rolling Meadows, Madison, Wisconsin, 53714, United States of America","(43.08830211752849, -89.3056137313015, 0.0)"
45352,45352,803 Topaz Ln,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,95000.0,Condominium,Residential,17,1849700.0,propertydata.cfm?ParcelN=071010216169,Apartment,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,"803 Topaz Ln Madison, Wisconsin USA","803, Topaz Lane, Rolling Meadows, Madison, Wisconsin, 53714, United States of America","(43.08695282108064, -89.30433105432343, 0.0)"
45341,45341,729 Vernon Ave,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,75000.0,Condominium,Residential,17,1849700.0,propertydata.cfm?ParcelN=071010216036,Apartment,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,"729 Vernon Ave Madison, Wisconsin USA","729, Vernon Avenue, Rolling Meadows, Madison, Wisconsin, 53714, United States of America","(43.08832836122653, -89.30561431619013, 0.0)"
45339,45339,717 Vernon Ave,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,95000.0,Condominium,Residential,17,1849700.0,propertydata.cfm?ParcelN=071010216010,Apartment,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,"717 Vernon Ave Madison, Wisconsin USA","717, Vernon Avenue, Rolling Meadows, Madison, Wisconsin, 53714, United States of America","(43.08848582341472, -89.30561782552184, 0.0)"
50850,50850,1208 Jenifer St,ORTON PARK LLC ,328400.0,2 Unit,Residential,17,5503500.0,propertydata.cfm?ParcelN=071007229133,2 Unit,ORTON PARK LLC ,"1208 Jenifer St Madison, Wisconsin USA","1208, Jenifer Street, Marquette, Madison, Wisconsin, 53703, United States of America","(43.08283236827923, -89.36330635237401, 0.0)"
45351,45351,801 Topaz Ln,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,75000.0,Condominium,Residential,17,1849700.0,propertydata.cfm?ParcelN=071010216151,Apartment,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,"801 Topaz Ln Madison, Wisconsin USA","801, Topaz Lane, Rolling Meadows, Madison, Wisconsin, 53714, United States of America","(43.086970294486946, -89.30433151264228, 0.0)"
45353,45353,813 Topaz Ln,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,95400.0,Condominium,Residential,17,1849700.0,propertydata.cfm?ParcelN=071010216177,Apartment,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,"813 Topaz Ln Madison, Wisconsin USA","813, Topaz Lane, Rolling Meadows, Madison, Wisconsin, 53714, United States of America","(43.08686545404911, -89.30432876272916, 0.0)"
27965,27965,211 S Henry St Unit S6,HENRY HAMILTON PARTNERS  LLC,0.0,Condominium,Residential,17,720500.0,propertydata.cfm?ParcelN=070923179068,Apartment,HENRY HAMILTON PARTNERS  LLC,"211 S Henry St Unit S6 Madison, Wisconsin USA",,
45354,45354,815 Topaz Ln,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,75600.0,Condominium,Residential,17,1849700.0,propertydata.cfm?ParcelN=071010216185,Apartment,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,"815 Topaz Ln Madison, Wisconsin USA","815, Topaz Lane, Rolling Meadows, Madison, Wisconsin, 53714, United States of America","(43.08684798064281, -89.3043283044103, 0.0)"
45357,45357,816 Topaz Ln,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,76800.0,Condominium,Residential,17,1849700.0,propertydata.cfm?ParcelN=071010216218,Apartment,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,"816 Topaz Ln Madison, Wisconsin USA","816, Topaz Lane, Rolling Meadows, Madison, Wisconsin, 53714, United States of America","(43.086821347148415, -89.30455369334601, 0.0)"
45356,45356,811 Vernon Ave,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,75900.0,Condominium,Residential,17,1849700.0,propertydata.cfm?ParcelN=071010216200,Apartment,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,"811 Vernon Ave Madison, Wisconsin USA","811, Vernon Avenue, Rolling Meadows, Madison, Wisconsin, 53714, United States of America","(43.08725273889463, -89.30557999851062, 0.0)"
45355,45355,809 Vernon Ave,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,75900.0,Condominium,Residential,17,1849700.0,propertydata.cfm?ParcelN=071010216193,Apartment,MIDLAND BUILDERS DEV INC  % HOWARD MAZUR,"809 Vernon Ave Madison, Wisconsin USA","809, Vernon Avenue, Rolling Meadows, Madison, Wisconsin, 53714, United States of America","(43.08727898296041, -89.30558056665859, 0.0)"
45401,45401,2330 Allied Dr Unit 3,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,47900.0,Condominium,Residential,17,831400.0,propertydata.cfm?ParcelN=060905213273,Apartment,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,"2330 Allied Dr Unit 3 Madison, Wisconsin USA",,
27964,27964,211 S Henry St Unit S5,HENRY HAMILTON PARTNERS  LLC,0.0,Condominium,Residential,17,720500.0,propertydata.cfm?ParcelN=070923179050,Apartment,HENRY HAMILTON PARTNERS  LLC,"211 S Henry St Unit S5 Madison, Wisconsin USA",,
50845,50845,1119 Elizabeth St,ORTON PARK LLC ,306700.0,2 Unit,Residential,17,5503500.0,propertydata.cfm?ParcelN=070913112127,2 Unit,ORTON PARK LLC ,"1119 Elizabeth St Madison, Wisconsin USA","1119, Elizabeth Street, Tenney-Lapham, Madison, Dane, Wisconsin, 53703, United States of America","(43.088392400000004, -89.37366399999999, 0.0)"
27956,27956,211 S Henry St Unit 501,HENRY HAMILTON PARTNERS  LLC,65500.0,Condominium,Residential,17,720500.0,propertydata.cfm?ParcelN=070923179240,Apartment,HENRY HAMILTON PARTNERS  LLC,"211 S Henry St Unit 501 Madison, Wisconsin USA",,
27955,27955,211 S Henry St Unit 402,HENRY HAMILTON PARTNERS  LLC,65500.0,Condominium,Residential,17,720500.0,propertydata.cfm?ParcelN=070923179216,Apartment,HENRY HAMILTON PARTNERS  LLC,"211 S Henry St Unit 402 Madison, Wisconsin USA",,
50848,50848,417 Elmside Blvd,ORTON PARK LLC ,309200.0,3 unit Apartment,Residential,17,5503500.0,propertydata.cfm?ParcelN=071005326147,Apartment,ORTON PARK LLC ,"417 Elmside Blvd Madison, Wisconsin USA","417, Elmside Boulevard, Schenk-Atwood-Starkweather-Yahara, Madison, Wisconsin, 53704, United States of America","(43.09285191954023, -89.34199670114943, 0.0)"
50846,50846,133 E Johnson St,ORTON PARK LLC ,450000.0,3 unit Apartment,Residential,17,5503500.0,propertydata.cfm?ParcelN=070914414035,Apartment,ORTON PARK LLC ,"133 E Johnson St Madison, Wisconsin USA","133, East Johnson Street, Mansion Hill, Madison, Dane, Wisconsin, 53703, United States of America","(43.07788189317276, -89.38537488750934, 0.0)"
50844,50844,1150 E Johnson St,ORTON PARK LLC ,355000.0,4 unit Apartment,Residential,17,5503500.0,propertydata.cfm?ParcelN=070913111252,Apartment,ORTON PARK LLC ,"1150 E Johnson St Madison, Wisconsin USA","1150, East Johnson Street, Tenney-Lapham, Madison, Dane, Wisconsin, 53703, United States of America","(43.08766942573848, -89.37177621124425, 0.0)"
50843,50843,123 E Johnson St Unit 3,ORTON PARK LLC ,152400.0,Condominium,Residential,17,5503500.0,propertydata.cfm?ParcelN=070914440030,Apartment,ORTON PARK LLC ,"123 E Johnson St Unit 3 Madison, Wisconsin USA",,
50842,50842,123 E Johnson St Unit 2,ORTON PARK LLC ,154500.0,Condominium,Residential,17,5503500.0,propertydata.cfm?ParcelN=070914440022,Apartment,ORTON PARK LLC ,"123 E Johnson St Unit 2 Madison, Wisconsin USA",,
50841,50841,123 E Johnson St Unit 1,ORTON PARK LLC ,136000.0,Condominium,Residential,17,5503500.0,propertydata.cfm?ParcelN=070914440014,Apartment,ORTON PARK LLC ,"123 E Johnson St Unit 1 Madison, Wisconsin USA",,
50840,50840,1037 Jenifer St,ORTON PARK LLC ,447600.0,3 unit Apartment,Residential,17,5503500.0,propertydata.cfm?ParcelN=070913403047,Apartment,ORTON PARK LLC ,"1037 Jenifer St Madison, Wisconsin USA","1037, Jenifer Street, Marquette, Madison, Wisconsin, 53703, United States of America","(43.08051595859351, -89.36626864082491, 0.0)"
50839,50839,411 S Brearly St,ORTON PARK LLC ,347700.0,3 unit Apartment,Residential,17,5503500.0,propertydata.cfm?ParcelN=070913402156,Apartment,ORTON PARK LLC ,"411 S Brearly St Madison, Wisconsin USA","411, South Brearly Street, Marquette, Madison, Dane, Wisconsin, 53703, United States of America","(43.0806626579466, -89.36763181087859, 0.0)"
45402,45402,2330 Allied Dr Unit 4,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,47900.0,Condominium,Residential,17,831400.0,propertydata.cfm?ParcelN=060905213281,Apartment,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,"2330 Allied Dr Unit 4 Madison, Wisconsin USA",,
50835,50835,3312 Milwaukee St,ORTON PARK LLC ,353000.0,4 unit Apartment,Residential,17,5503500.0,propertydata.cfm?ParcelN=071005109098,Apartment,ORTON PARK LLC ,"3312 Milwaukee St Madison, Wisconsin USA","3312, Milwaukee Street, Schenk-Atwood-Starkweather-Yahara, Madison, Wisconsin, 53714, United States of America","(43.09980721286053, -89.33305536896499, 0.0)"
50836,50836,1403 Williamson St,ORTON PARK LLC ,448900.0,3 unit Apartment,Residential,17,5503500.0,propertydata.cfm?ParcelN=071007215182,Apartment,ORTON PARK LLC ,"1403 Williamson St Madison, Wisconsin USA","1403, Williamson Street, Marquette, Madison, Wisconsin, 53703, United States of America","(43.08582862528507, -89.36054207107951, 0.0)"
50837,50837,221 N Livingston St,ORTON PARK LLC ,421600.0,3 unit Apartment,Residential,17,5503500.0,propertydata.cfm?ParcelN=070913210020,Apartment,ORTON PARK LLC ,"221 N Livingston St Madison, Wisconsin USA","221, North Livingston Street, Tenney-Lapham, Madison, Dane, Wisconsin, 53703, United States of America","(43.08280687755102, -89.37727375510204, 0.0)"
50838,50838,815 E Johnson St,ORTON PARK LLC ,425000.0,5 unit Apartment,Residential,17,5503500.0,propertydata.cfm?ParcelN=070913210369,Apartment,ORTON PARK LLC ,"815 E Johnson St Madison, Wisconsin USA","815, East Johnson Street, Tenney-Lapham, Madison, Dane, Wisconsin, 53703, United States of America","(43.083380662321375, -89.37755307453624, 0.0)"
27957,27957,211 S Henry St Unit 502,HENRY HAMILTON PARTNERS  LLC,65500.0,Condominium,Residential,17,720500.0,propertydata.cfm?ParcelN=070923179258,Apartment,HENRY HAMILTON PARTNERS  LLC,"211 S Henry St Unit 502 Madison, Wisconsin USA",,
50851,50851,405 Washburn Pl,ORTON PARK LLC ,316000.0,4 unit Apartment,Residential,17,5503500.0,propertydata.cfm?ParcelN=070913207100,Apartment,ORTON PARK LLC ,"405 Washburn Pl Madison, Wisconsin USA","405, Washburn Place, Tenney-Lapham, Madison, Dane, Wisconsin, 53703, United States of America","(43.08458624489796, -89.37807159183674, 0.0)"
27958,27958,211 S Henry St Unit 503,HENRY HAMILTON PARTNERS  LLC,65500.0,Condominium,Residential,17,720500.0,propertydata.cfm?ParcelN=070923179266,Apartment,HENRY HAMILTON PARTNERS  LLC,"211 S Henry St Unit 503 Madison, Wisconsin USA",,
45403,45403,2334 Allied Dr Unit 1,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,47900.0,Condominium,Residential,17,831400.0,propertydata.cfm?ParcelN=060905213299,Apartment,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,"2334 Allied Dr Unit 1 Madison, Wisconsin USA",,
45406,45406,2334 Allied Dr Unit 4,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,47900.0,Condominium,Residential,17,831400.0,propertydata.cfm?ParcelN=060905213322,Apartment,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,"2334 Allied Dr Unit 4 Madison, Wisconsin USA",,
45404,45404,2334 Allied Dr Unit 2,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,47900.0,Condominium,Residential,17,831400.0,propertydata.cfm?ParcelN=060905213306,Apartment,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,"2334 Allied Dr Unit 2 Madison, Wisconsin USA",,
27959,27959,211 S Henry St Unit 601,HENRY HAMILTON PARTNERS  LLC,65500.0,Condominium,Residential,17,720500.0,propertydata.cfm?ParcelN=070923179274,Apartment,HENRY HAMILTON PARTNERS  LLC,"211 S Henry St Unit 601 Madison, Wisconsin USA",,
45405,45405,2334 Allied Dr Unit 3,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,47900.0,Condominium,Residential,17,831400.0,propertydata.cfm?ParcelN=060905213314,Apartment,MIDLAND IRA FBO BYRON  OLSON #10124432 LLC,"2334 Allied Dr Unit 3 Madison, Wisconsin USA",,
27960,27960,211 S Henry St Unit 602,HENRY HAMILTON PARTNERS  LLC,65500.0,Condominium,Residential,17,720500.0,propertydata.cfm?ParcelN=070923179282,Apartment,HENRY HAMILTON PARTNERS  LLC,"211 S Henry St Unit 602 Madison, Wisconsin USA",,
27963,27963,211 S Henry St Unit S4,HENRY HAMILTON PARTNERS  LLC,0.0,Condominium,Residential,17,720500.0,propertydata.cfm?ParcelN=070923179042,Apartment,HENRY HAMILTON PARTNERS  LLC,"211 S Henry St Unit S4 Madison, Wisconsin USA",,
27962,27962,211 S Henry St Unit S2,HENRY HAMILTON PARTNERS  LLC,0.0,Condominium,Residential,17,720500.0,propertydata.cfm?ParcelN=070923179026,Apartment,HENRY HAMILTON PARTNERS  LLC,"211 S Henry St Unit S2 Madison, Wisconsin USA",,
27961,27961,211 S Henry St Unit 603,HENRY HAMILTON PARTNERS  LLC,65500.0,Condominium,Residential,17,720500.0,propertydata.cfm?ParcelN=070923179290,Apartment,HENRY HAMILTON PARTNERS  LLC,"211 S Henry St Unit 603 Madison, Wisconsin USA",,
12657,12657,3710 Packers Ave Unit 102,COLONIAL CORNER LLC ,78700.0,Condominium,Residential,16,2187700.0,propertydata.cfm?ParcelN=081030215033,Apartment,COLONIAL CORNER LLC ,"3710 Packers Ave Unit 102 Madison, Wisconsin USA",,
12658,12658,3714 Packers Ave Unit 101,COLONIAL CORNER LLC ,78700.0,Condominium,Residential,16,2187700.0,propertydata.cfm?ParcelN=081030215041,Apartment,COLONIAL CORNER LLC ,"3714 Packers Ave Unit 101 Madison, Wisconsin USA",,
12659,12659,3714 Packers Ave Unit 102,COLONIAL CORNER LLC ,53600.0,Condominium,Residential,16,2187700.0,propertydata.cfm?ParcelN=081030215059,Apartment,COLONIAL CORNER LLC ,"3714 Packers Ave Unit 102 Madison, Wisconsin USA",,
12669,12669,206 North St,COLONIAL CORNER LLC ,325000.0,6 unit Apartment,Residential,16,2187700.0,propertydata.cfm?ParcelN=071006114335,Apartment,COLONIAL CORNER LLC ,"206 North St Madison, Wisconsin USA","206, North Street, Eken Park, Madison, Wisconsin, 53704, United States of America","(43.10243002402708, -89.349850531533, 0.0)"
12668,12668,3714 Packers Ave Unit 204,COLONIAL CORNER LLC ,79700.0,Condominium,Residential,16,2187700.0,propertydata.cfm?ParcelN=081030215140,Apartment,COLONIAL CORNER LLC ,"3714 Packers Ave Unit 204 Madison, Wisconsin USA",,
12667,12667,3714 Packers Ave Unit 202,COLONIAL CORNER LLC ,80000.0,Condominium,Residential,16,2187700.0,propertydata.cfm?ParcelN=081030215132,Apartment,COLONIAL CORNER LLC ,"3714 Packers Ave Unit 202 Madison, Wisconsin USA",,
12666,12666,3714 Packers Ave Unit 203,COLONIAL CORNER LLC ,59100.0,Condominium,Residential,16,2187700.0,propertydata.cfm?ParcelN=081030215124,Apartment,COLONIAL CORNER LLC ,"3714 Packers Ave Unit 203 Madison, Wisconsin USA",,
12665,12665,3714 Packers Ave Unit 201,COLONIAL CORNER LLC ,57600.0,Condominium,Residential,16,2187700.0,propertydata.cfm?ParcelN=081030215116,Apartment,COLONIAL CORNER LLC ,"3714 Packers Ave Unit 201 Madison, Wisconsin USA",,
12664,12664,3710 Packers Ave Unit 204,COLONIAL CORNER LLC ,85200.0,Condominium,Residential,16,2187700.0,propertydata.cfm?ParcelN=081030215108,Apartment,COLONIAL CORNER LLC ,"3710 Packers Ave Unit 204 Madison, Wisconsin USA",,
12663,12663,3710 Packers Ave Unit 202,COLONIAL CORNER LLC ,57600.0,Condominium,Residential,16,2187700.0,propertydata.cfm?ParcelN=081030215091,Apartment,COLONIAL CORNER LLC ,"3710 Packers Ave Unit 202 Madison, Wisconsin USA",,
12662,12662,3710 Packers Ave Unit 203,COLONIAL CORNER LLC ,78900.0,Condominium,Residential,16,2187700.0,propertydata.cfm?ParcelN=081030215083,Apartment,COLONIAL CORNER LLC ,"3710 Packers Ave Unit 203 Madison, Wisconsin USA",,
12660,12660,3714 Packers Ave Unit 103,COLONIAL CORNER LLC ,53600.0,Condominium,Residential,16,2187700.0,propertydata.cfm?ParcelN=081030215067,Apartment,COLONIAL CORNER LLC ,"3714 Packers Ave Unit 103 Madison, Wisconsin USA",,
12656,12656,3710 Packers Ave Unit 103,COLONIAL CORNER LLC ,53600.0,Condominium,Residential,16,2187700.0,propertydata.cfm?ParcelN=081030215025,Apartment,COLONIAL CORNER LLC ,"3710 Packers Ave Unit 103 Madison, Wisconsin USA",,
12661,12661,3710 Packers Ave Unit 201,COLONIAL CORNER LLC ,83800.0,Condominium,Residential,16,2187700.0,propertydata.cfm?ParcelN=081030215075,Apartment,COLONIAL CORNER LLC ,"3710 Packers Ave Unit 201 Madison, Wisconsin USA",,
12655,12655,3710 Packers Ave Unit 101,COLONIAL CORNER LLC ,53600.0,Condominium,Residential,16,2187700.0,propertydata.cfm?ParcelN=081030215017,Apartment,COLONIAL CORNER LLC ,"3710 Packers Ave Unit 101 Madison, Wisconsin USA",,
76747,76747,2442 Independence Ln Unit P4,REV TRUST ,5000.0,Condominium,Residential,16,5142600.0,propertydata.cfm?ParcelN=081028120533,Apartment,REV TRUST ,"2442 Independence Ln Unit P4 Madison, Wisconsin USA",,
76749,76749,4324 Melody Ln Unit 205,REV TRUST ,73500.0,Condominium,Residential,16,5142600.0,propertydata.cfm?ParcelN=081028119130,Apartment,REV TRUST ,"4324 Melody Ln Unit 205 Madison, Wisconsin USA",,
42060,42060,2025 Jenifer St,REV TRUST ,317700.0,2 Unit,Residential,16,5142600.0,propertydata.cfm?ParcelN=071007114029,2 Unit,REV TRUST ,"2025 Jenifer St Madison, Wisconsin USA","2025, Jenifer Street, Marquette, Madison, Wisconsin, 53704, United States of America","(43.08993385128901, -89.35220730499499, 0.0)"
42059,42059,2037 Helena St,REV TRUST ,307100.0,2 Unit,Residential,16,5142600.0,propertydata.cfm?ParcelN=071007115093,2 Unit,REV TRUST ,"2037 Helena St Madison, Wisconsin USA","2037, Helena Street, Marquette, Madison, Wisconsin, 53704, United States of America","(43.09086034037462, -89.35243458762322, 0.0)"
